sample_id,platform_id,source_well,stage_id,monitor_platform,monitor_well,cluster,morphology_type,Balanced_feature_KMeans__2,Balanced_feature_KMeans__3,Balanced_feature_KMeans__4,Balanced_feature_KMeans__5,Balanced_feature_KMeans__6,Balanced_feature_Ward__2,Balanced_feature_Ward__3,Balanced_feature_Ward__4,Balanced_feature_Ward__5,Balanced_feature_Ward__6,Shape_KMeans__2,Shape_KMeans__3,Shape_KMeans__4,Shape_KMeans__5,Shape_KMeans__6,Hybrid_DTW_medoid__2,Hybrid_DTW_medoid__3,Hybrid_DTW_medoid__4,Hybrid_DTW_medoid__5,Hybrid_DTW_medoid__6
cf0cd0455bc0ad,阳101H31,,,阳101H31,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,4,4,1,1,2,1,6,2,3,2,1,4
cf184f0fc754f1,泸203H66,1,17,泸203H66,2,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
cf1bfa781903d3,泸208H2,6,9,泸208H2,7,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
cf1e03fff22e6a,泸203H76,3,21,泸203H76,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,5,3
cf5cef07312e02,泸201H5,3,8,泸201H5,4,1,低幅波动型,2,1,1,5,1,2,2,2,2,2,2,3,3,2,4,1,1,4,2,6
cfd38a4507e0b4,泸208H2,8,3,泸208H2,6,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
cff0ffde9fef89,泸201H5,3,11,泸201H5,1,4,降压主导型,2,3,3,4,3,2,2,2,2,2,2,2,1,3,1,1,2,1,3,2
d0242647c0cf92,泸203H76,1,2,泸203H76,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
d04a4dd51727a2,泸201H5,4,11,泸201H5,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
d086e22a8cd710,阳101H37,3,12,阳101H37,2,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
d09a7d65f54a33,阳101H51,5,3,阳101H51,4,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
d0c3fdd94bd8e1,阳101H26,,,阳101H26,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
d10673568d82e0,泸203H91,,,泸203H91,2,2,早期上升趋缓型,1,2,2,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,4
d129a06c0ef911,阳101H2,,,阳101H2,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
d15fcf99e1ca0a,泸208H2,7,10,泸208H2,6,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
d167da759a8610,阳101H35,1,8,阳101H35,2,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
d16939892c7098,阳101H2,,,阳101H2,4,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
d172da0c629aa0,阳101H2,,,阳101H2,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
d187693873d0b3,泸203H76,2,13,泸203H76,3,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
d198b5f0935072,阳101H32,6,19,阳101H32,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,5,3
d1e8da2d62d877,阳101H26,,,阳101H26,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
d1f36cd573826a,泸206H8,5,6,泸206H8,2,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
d20f466b1f9b42,泸203H66,1,13,泸203H66,3,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,4,4,5,2,3,2,1,4
d2136d57288f51,阳101H32,6,6,阳101H32,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
d236055291be91,阳101H26,,,阳101H26,3,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,4,2,6
d236d905252544,泸201H5,3,13,泸201H5,2,1,低幅波动型,2,3,1,2,4,2,3,3,3,3,2,2,1,3,1,1,2,1,5,3
d23b0813a256e8,阳101H35,1,2,阳101H35,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
d247569487a383,泸201H5,1,6,泸201H5,2,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,3,2,5,2,2,3,4,2,6
d24828bb128bba,泸201H5,4,4,泸201H5,2,1,低幅波动型,2,1,1,5,2,2,3,3,3,3,1,1,2,5,2,2,3,4,2,6
d2546c20ed2e5c,阳101H26,,,阳101H26,4,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
d26e85e47bfd9e,阳101H2,2,2,阳101H2,8,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
d27a2816ff82d8,阳101H35,2,2,阳101H35,3,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
d28c25f6ad5cf8,阳101H35,1,3,阳101H35,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
d295d505c21eb7,泸208H2,7,15,泸208H2,6,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
d2960fa51b82bc,阳101H32,6,20,阳101H32,4,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
d2996ad70f61e0,阳101H2,2,10,阳101H2,1,1,低幅波动型,2,1,1,5,2,2,3,3,3,3,1,1,2,5,2,2,3,4,2,6
d2a7f9766f34c8,阳101H35,2,1,阳101H35,1,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,6
d2c33463429ac1,阳101H35,2,19,阳101H35,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
d2f54708c07322,泸208H1,4,14,泸208H1,5,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,5
d2fcbc8928dabd,阳101H2,,,阳101H2,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
d3044965272bdc,泸206H8,5,12,泸206H8,7,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
d3082b2400ff17,泸203H64,3,14,泸203H64,1,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
d31fccbeebcc4a,泸201H5,3,14,泸201H5,2,1,低幅波动型,2,1,1,2,4,2,3,3,3,3,2,2,1,3,1,1,2,1,5,3
d3245190f9f901,阳101H31,2,8,阳101H31,3,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
d35a220b9da68c,阳101H31,5,21,阳101H31,6,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
d36e375b7272a3,阳101H35,3,16,阳101H35,4,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,2,2,3,4,2,6
d37ab3242f2999,阳101H2,322,4,阳101H2,8,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
d38f5c1bd8c806,阳101H51,2,7,阳101H51,3,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
d39066d171b98c,阳101H32,4,13,阳101H32,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
d3a885c104ac82,阳101H2,6,20,阳101H32,4,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
d3c5bc21d3b8a9,泸201H5,1,7,泸201H5,4,1,低幅波动型,2,3,1,2,4,2,3,3,3,3,2,2,1,3,3,1,2,1,5,2
d3ca0d7739ed02,阳101H25,1,25,阳101H25,3,1,低幅波动型,2,1,1,5,1,1,1,1,1,1,1,3,3,5,4,2,1,4,2,6
d3d03cb5d69557,泸208H2,10,4,泸208H2,9,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
d3f741d6fbd42d,泸201H5,1,23,泸201H5,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
d4265dd9843fcc,阳101H35,2,10,阳101H35,1,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
d441943ca6a331,泸201H5,4,10,泸201H5,3,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
d4487c5f56f8b2,泸203H64,4,8,泸203H64,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
d44dc97e568dcc,泸203H64,4,4,泸203H64,5,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
d452e01eb13e16,泸206H8,4,1,泸206H8,6,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
d458c0227e191a,泸203H76,1,16,泸203H76,3,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
d45d51dcc74eaf,阳101H31,3,5,阳101H31,1,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
d45d82152a148b,泸203H64,1,18,泸203H64,3,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
d46a7299395d46,阳101H32,4,17,阳101H32,7,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,5,3
d4dfa60a246402,阳101H6,8,29,阳101H6,7,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,5,5,1,1,2,1,6,2,3,2,1,5
d4e6aad65d1bf1,阳101H26,,,阳101H26,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
d4fbf196ccf535,阳101H2,22,19,阳101H32,7,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
d534637362d7c6,阳101H32,4,2,阳101H32,5,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
d5519f8386d669,泸203H66,2,12,泸203H66,sensor:No09,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
d5669007e1b97b,泸208H2,7,14,泸208H2,6,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,1,5
d57d039ee680fe,泸203H10,4,9,泸203H10,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
d5a637228f3c76,阳101H31,7,20,阳101H31,5,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
d5d78636252226,阳101H34,2,21,阳101H34,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
d61731346bf388,阳101H2,2,9,阳101H2,1,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
d621eb4b0f77fb,阳101H2,4,4,阳101H2,5,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
d63ed4317ec847,泸206H10,3,9,泸206H10,1,1,低幅波动型,2,1,1,2,4,2,3,3,3,3,2,2,1,3,1,1,2,1,5,3
d647bb076213a2,阳101H35,3,6,阳101H35,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
d6641f52f55bdd,阳101H75,6,7,阳101H75,5,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,2,1,5
d664e17f0056a7,泸208H2,6,15,泸208H2,7,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
d66a06f2560358,泸203H64,3,11,泸203H64,2,1,低幅波动型,2,1,1,5,1,2,2,2,2,2,2,3,3,2,4,1,1,4,2,6
d67e06441b84d2,阳101H31,3,18,阳101H31,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
d6ac601159d813,泸203H64,4,10,泸203H64,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
d6dc56c2ea4032,泸203H64,5,12,泸203H64,2,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
d6e2fac41ff759,泸203H76,1,7,泸203H76,2,4,降压主导型,2,3,3,4,3,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
d6fc3331d1cdc3,阳101H26,,,阳101H26,3,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
d705ed705aa9a3,泸203H76,1,5,泸203H76,3,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
d7144ceb6d0111,泸203H76,4,10,泸203H76,3,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
d71b5c7fe27554,泸203H76,2,13,泸203H76,1,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
d7421455fb1e22,阳101H6,8,12,阳101H6,7,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,5
d74cbfb7e76b55,阳101H33,3,10,阳101H33,4,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
d75053ea6bafd0,泸203H11,4,3,泸203H11,3,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
d77b792152573d,阳101H32,2,20,阳101H32,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
d77c691d3a2d83,阳101H2,2,14,阳101H2,5,1,低幅波动型,2,1,1,2,2,1,1,1,1,1,2,3,3,2,4,1,1,3,4,3
d784b320c90216,阳101H34,3,8,阳101H34,4,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,2,1,5
d79335c519f1bd,阳101H34,3,16,阳101H34,4,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
d7a1b53d1583cd,阳101H2,,,阳101H2,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
d7adab3399367d,阳101H51,3,3,阳101H51,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
d7c96374af1fc3,阳101H32,6,13,阳101H32,5,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
d7d7e31f592d15,阳101H32,6,18,阳101H32,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
d7db6d0c72ed3f,泸206H8,4,3,泸206H8,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
d7f8a00360571e,泸201H5,3,4,泸201H5,1,1,低幅波动型,2,1,1,2,4,2,3,3,3,3,2,2,1,3,1,1,2,1,5,3
d8089a21412441,阳101H31,2,2,阳101H31,1,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
d80c5c4fd0745a,泸203H64,1,11,泸203H64,3,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
d83c52602bbdf5,泸203H64,5,14,泸203H64,3,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
d872f005e7175f,阳101H32,5,23,阳101H32,4,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,1,1,2,1,3,2
d87a8b084ec2b7,泸201H5,4,8,泸201H5,1,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
d87fdb8c9140b8,泸206H8,5,11,泸206H8,6,1,低幅波动型,2,1,1,2,2,1,1,1,1,1,2,3,3,2,4,1,1,3,4,1
d88c3355087d1a,泸203H64,5,7,泸203H64,4,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
d8a56c75c7f4f8,阳101H31,1,20,阳101H31,3,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
d8a6e082b90473,阳101H31,1,14,阳101H31,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
d8cb9ac0ce5a07,泸206H8,4,9,泸206H8,1,4,降压主导型,2,3,3,4,3,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
d8e3799391e549,泸208H1,2,17,泸208H2,5,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
d8fa52c052171e,阳101H2,4,3,阳101H32,2,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,3,3,5,2,2,3,4,2,6
d934cf88acda8a,阳101H51,1,18,阳101H51,3,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
d9370c0b9e5299,阳101H31,7,22,阳101H31,5,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,3,3,2,1,1,1,3,5,3
d93fe865f551f2,阳101H31,5,20,阳101H31,7,3,迟缓响应持续上升型,1,2,4,3,6,1,1,4,4,4,1,1,2,5,2,2,3,2,1,5
d9406665a84451,阳101H2,2,9,阳101H2,4,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
d9543279c70508,泸201H5,2,10,泸201H5,1,1,低幅波动型,2,1,1,2,4,2,3,3,3,3,2,2,1,3,1,1,2,1,5,2
d9671672afef94,泸203H76,3,7,泸203H76,4,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
d9928df4193b0c,阳101H35,,,阳101H35,1,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,5
d9b5972b006d4f,阳101H2,4,17,阳101H2,1,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
d9cc21b285e59c,阳101H51,1,16,阳101H51,3,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
d9deae29405110,阳101H31,2,12,阳101H31,1,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
da068981066e54,泸203H64,4,5,泸203H64,2,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,5,3
da107fd2500d9f,阳101H2,6,20,阳101H2,5,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
da1bd350be386c,阳101H25,1,27,阳101H25,2,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
da2d50f994c791,阳101H34,3,13,阳101H34,4,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
da36eb17c79b5e,阳101H35,3,14,阳101H35,1,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
da3c7d3f21f229,阳101H32,6,7,阳101H32,5,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
da6086e85ef837,泸201H5,2,13,泸201H5,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
da6c50474b67a6,阳101H32,6,19,阳101H32,4,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
da7d0a6f4903d1,阳101H2,,,阳101H2,4,2,早期上升趋缓型,1,1,2,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
da7ee75ec9ef41,阳101H6,8,28,阳101H6,7,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
da8bf26b24fa80,泸203H64,5,15,泸203H64,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,1,3,3,2,4,1,1,3,4,1
da8e5542cd5281,阳101H32,4,14,阳101H32,6,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
daa775c8664d15,阳101H2,5,20,阳101H2,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
dabdcb0a7b8ad2,泸201H5,3,5,泸201H5,2,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
dabf8449ab1672,阳101H2,6,19,阳101H2,1,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
daf867dfe2c41e,阳101H51,3,10,阳101H51,4,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
dafcc82abdaa6c,阳101H31,,,阳101H31,1,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
db0a8351f2a5dd,泸208H2,3,20,泸208H2,4,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,2,1,5
db0c7b370ec9d1,阳101H35,2,17,阳101H35,3,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,1,5
db1d1ec4729c87,阳101H34,3,4,阳101H34,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
db27428e32e040,阳101H35,3,7,阳101H35,sensor:套压,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
db2dc1e352de11,泸208H2,7,3,泸208H2,6,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
db48618c039b76,阳101H26,,,阳101H26,4,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,1,2,2,3,4,2,6
db4c6aded1389c,阳101H31,7,27,阳101H31,4,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
db7bde6a1a3c61,阳101H31,3,9,阳101H31,1,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
db862b28189226,阳101H31,1,18,阳101H31,3,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
db8741a231ec9e,阳101H51,1,2,阳101H51,3,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
db934240258cca,阳101H32,4,22,阳101H32,2,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
dba5933f6c9056,阳101H34,1,14,阳101H34,3,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
dba5a5fec61081,阳101H2,,,阳101H2,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
dbbc97c020dcdb,泸203H64,1,16,泸203H64,5,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
dbfc429014544d,泸203H153,2,6,泸203H153,7,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
dc3499d33e412d,阳101H2,2,15,阳101H2,6,2,早期上升趋缓型,1,2,2,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,4
dc6e82464335da,泸203H76,1,8,泸203H76,4,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
dc832e2ca0b460,泸203H76,3,18,泸203H76,1,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
dc90407098f9c2,阳101H2,324,20,阳101H2,8,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
dcab0e0a3e8c84,泸203H76,2,17,泸203H76,1,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
dcb4d7b262c1e9,阳101H31,6,26,阳101H31,7,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
dcdfbdec2be7f3,泸203H64,5,7,泸203H64,2,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,1,3,3,2,4,1,1,3,4,1
dce1fd6653cbc9,阳101H31,,,阳101H31,3,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
dcf2fcd3ff0358,阳101H2,2,22,阳101H2,6,2,早期上升趋缓型,1,2,2,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
dcf4c36e3efe35,泸203H64,4,4,泸203H64,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,2,1,5
dd028114141c0b,阳101H31,,,阳101H31,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
dd117deb1e679f,泸201H5,3,10,泸201H5,4,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
dd5b6029f5a2ae,泸201H5,2,3,泸201H5,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
dd7e9678420c44,泸203H91,,,泸203H91,2,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
dd834834985e8f,泸206H10,3,10,泸206H10,4,1,低幅波动型,2,3,1,2,4,2,3,3,3,3,2,2,1,3,1,1,2,1,5,2
dd8aa90d02b8de,阳101H51,6,4,阳101H51,5,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
ddbcefdf188257,阳101H75,6,9,阳101H75,5,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
