file,sheet,column,platform,source,stage,monitor,monitor_platform,mapping,header,unit,channel_id,status,reason,alternate_record_flag,sample_id,final_sample_id,final_cluster
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(6)井_6#流程_分钟数据6月19日0点至7月05日14：53.csv,text,3,阳101H35,,,sensor:套压,阳101H35,pressure_unknown_well,套压,MPa_context_assumed,fb1c5dc05f59a6,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(7)井_7#流程_分钟数据6月19日0点至7月05日14：53.csv,text,3,阳101H35,,,sensor:套压,阳101H35,pressure_unknown_well,套压,MPa_context_assumed,3b5d4d9e7a3e6e,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(1)井_1#流程_分钟数据6月19日0点至7月05日14：53.csv,text,3,阳101H35,,,sensor:套压,阳101H35,pressure_unknown_well,套压,MPa_context_assumed,2b649b21da0f71,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第10段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,2,阳101H35,3.0,10.0,1,阳101H35,header,1井环空压力,MPa_context_assumed,85087765c40181,参与形态聚类候选,observed_file_window,False,17631b3287ff10,17631b3287ff10,4.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第10段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,6,阳101H35,3.0,10.0,2,阳101H35,header,2井环空压力,MPa_context_assumed,e74907af0e174f,参与形态聚类候选,observed_file_window,False,08be048e11b7cb,08be048e11b7cb,3.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第10段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,14,阳101H35,3.0,10.0,4,阳101H35,header,4井环空压力,MPa_context_assumed,e2fc5bac8b2ec5,参与形态聚类候选,observed_file_window,False,f63f81a970a38a,f63f81a970a38a,1.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井第十一段压裂期间邻井秒点数据5.27.xlsx,text,2,阳101H35,3.0,11.0,1,阳101H35,header,1#套压(MPa),MPa_explicit,2b776d197d169a,参与形态聚类候选,same_stage_clock,False,21c0300e75b12e,21c0300e75b12e,4.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井第十一段压裂期间邻井分点数据.xlsx,text,3,阳101H35,3.0,11.0,1,阳101H35,header,1#套压(MPa),MPa_explicit,b66e7812781c88,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,21c0300e75b12e,21c0300e75b12e,4.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第11段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,1.邻井压力监测表,2,阳101H35,3.0,11.0,1,阳101H35,header,1井环空压力,MPa_context_assumed,845642550fe198,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,21c0300e75b12e,21c0300e75b12e,4.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井第十一段压裂期间邻井秒点数据5.27.xlsx,text,3,阳101H35,3.0,11.0,2,阳101H35,header,2#套压(MPa),MPa_explicit,c01d32de921765,参与形态聚类候选,same_stage_clock,False,96ad91d4da6065,96ad91d4da6065,3.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井第十一段压裂期间邻井分点数据.xlsx,text,4,阳101H35,3.0,11.0,2,阳101H35,header,2#套压(MPa),MPa_explicit,fec287a9926435,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,96ad91d4da6065,96ad91d4da6065,3.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第11段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,1.邻井压力监测表,6,阳101H35,3.0,11.0,2,阳101H35,header,2井环空压力,MPa_context_assumed,a2bcd9bea69d5e,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,96ad91d4da6065,96ad91d4da6065,3.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井第十一段压裂期间邻井秒点数据5.27.xlsx,text,1,阳101H35,3.0,11.0,4,阳101H35,header,4#套压(MPa),MPa_explicit,3fe74876aa2bdd,参与形态聚类候选,same_stage_clock,False,cb8f60c57d86b4,cb8f60c57d86b4,3.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井第十一段压裂期间邻井分点数据.xlsx,text,1,阳101H35,3.0,11.0,4,阳101H35,header,4#套压(MPa),MPa_explicit,1fcf1d2fc843d9,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,cb8f60c57d86b4,cb8f60c57d86b4,3.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第11段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,1.邻井压力监测表,14,阳101H35,3.0,11.0,4,阳101H35,header,4井环空压力,MPa_context_assumed,6059b66aa1fe26,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,cb8f60c57d86b4,cb8f60c57d86b4,3.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第12段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,1.邻井压力监测表,2,阳101H35,3.0,12.0,1,阳101H35,header,1井环空压力,MPa_context_assumed,dddf2244ec32ad,参与形态聚类候选,observed_file_window,False,aa3fd0e89954a5,aa3fd0e89954a5,4.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第12段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,1.邻井压力监测表,6,阳101H35,3.0,12.0,2,阳101H35,header,2井环空压力,MPa_context_assumed,51d3106d344925,参与形态聚类候选,observed_file_window,False,1e415408befc28,1e415408befc28,1.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第12段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,1.邻井压力监测表,14,阳101H35,3.0,12.0,4,阳101H35,header,4井环空压力,MPa_context_assumed,6d9fcf17e0ccd7,参与形态聚类候选,observed_file_window,False,76ab254f4da31a,76ab254f4da31a,3.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井第十三段压裂期间邻井秒点数据5.30.xlsx,text,2,阳101H35,3.0,13.0,1,阳101H35,header,1#套压(MPa),MPa_explicit,589556cb6faa07,参与形态聚类候选,same_stage_clock,False,7a7a1fa163fd1c,7a7a1fa163fd1c,4.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井第十三段压裂期间邻井分点数据5.30(1).xlsx,text,2,阳101H35,3.0,13.0,1,阳101H35,header,1#套压(MPa),MPa_explicit,ff179ba6daeaf8,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,7a7a1fa163fd1c,7a7a1fa163fd1c,4.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第13段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,1.邻井压力监测表,2,阳101H35,3.0,13.0,1,阳101H35,header,1井环空压力,MPa_context_assumed,e24f85f96c5d02,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,7a7a1fa163fd1c,7a7a1fa163fd1c,4.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井第十三段压裂期间邻井秒点数据5.30.xlsx,text,3,阳101H35,3.0,13.0,2,阳101H35,header,2#套压(MPa),MPa_explicit,2692b5735a7187,参与形态聚类候选,same_stage_clock,False,c708e7eaac0ee1,c708e7eaac0ee1,3.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井第十三段压裂期间邻井分点数据5.30(1).xlsx,text,3,阳101H35,3.0,13.0,2,阳101H35,header,2#套压(MPa),MPa_explicit,d365732c90b0a2,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,c708e7eaac0ee1,c708e7eaac0ee1,3.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第13段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,1.邻井压力监测表,6,阳101H35,3.0,13.0,2,阳101H35,header,2井环空压力,MPa_context_assumed,ffc07cebc5ba97,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,c708e7eaac0ee1,c708e7eaac0ee1,3.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井第十三段压裂期间邻井秒点数据5.30.xlsx,text,1,阳101H35,3.0,13.0,4,阳101H35,header,4#套压(MPa),MPa_explicit,92bc2004d4d803,参与形态聚类候选,same_stage_clock,False,5eade7d675392b,5eade7d675392b,3.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井第十三段压裂期间邻井分点数据5.30(1).xlsx,text,1,阳101H35,3.0,13.0,4,阳101H35,header,4#套压(MPa),MPa_explicit,1fc73c73b6abce,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,5eade7d675392b,5eade7d675392b,3.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第13段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,1.邻井压力监测表,14,阳101H35,3.0,13.0,4,阳101H35,header,4井环空压力,MPa_context_assumed,8fbd45d52cf1b3,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,5eade7d675392b,5eade7d675392b,3.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第14段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,1.邻井压力监测表,2,阳101H35,3.0,14.0,1,阳101H35,header,1井环空压力,MPa_context_assumed,c76df75e44d077,参与形态聚类候选,observed_file_window,False,da36eb17c79b5e,da36eb17c79b5e,4.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第14段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,1.邻井压力监测表,6,阳101H35,3.0,14.0,2,阳101H35,header,2井环空压力,MPa_context_assumed,969db35fa62e57,参与形态聚类候选,observed_file_window,False,a49c78ab2c3592,a49c78ab2c3592,3.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第14段 压裂质量数量监控表（邻井压力、井口、砂量） .xlsx,1.邻井压力监测表,14,阳101H35,3.0,14.0,4,阳101H35,header,4井环空压力,MPa_context_assumed,518af83bbf63a5,参与形态聚类候选,observed_file_window,False,b6e60a94a58c71,b6e60a94a58c71,2.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第15段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,2,阳101H35,3.0,15.0,1,阳101H35,header,1井环空压力,MPa_context_assumed,d8ae50be4e92ca,参与形态聚类候选,observed_file_window,False,6cb97ef41341bf,6cb97ef41341bf,4.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第15段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,6,阳101H35,3.0,15.0,2,阳101H35,header,2井环空压力,MPa_context_assumed,1b015519c251a4,参与形态聚类候选,observed_file_window,False,e899fd8031aefa,e899fd8031aefa,3.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第15段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,14,阳101H35,3.0,15.0,4,阳101H35,header,4井环空压力,MPa_context_assumed,fe7197ff93a25e,参与形态聚类候选,observed_file_window,False,5aae697fdeb250,5aae697fdeb250,2.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第16段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,2,阳101H35,3.0,16.0,1,阳101H35,header,1井环空压力,MPa_context_assumed,f5fd7371a77b14,参与形态聚类候选,observed_file_window,False,98e05dff95ed2c,98e05dff95ed2c,4.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第16段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,6,阳101H35,3.0,16.0,2,阳101H35,header,2井环空压力,MPa_context_assumed,672b489364ccac,参与形态聚类候选,observed_file_window,False,b8066d1c98dc3b,b8066d1c98dc3b,3.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第16段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,14,阳101H35,3.0,16.0,4,阳101H35,header,4井环空压力,MPa_context_assumed,4dfc1c3741dc8e,参与形态聚类候选,observed_file_window,False,d36e375b7272a3,d36e375b7272a3,3.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第17段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,2,阳101H35,3.0,17.0,1,阳101H35,header,1井环空压力,MPa_context_assumed,aa383917140b2c,参与形态聚类候选,observed_file_window,False,3b1e8a86bb8a60,3b1e8a86bb8a60,4.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第17段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,6,阳101H35,3.0,17.0,2,阳101H35,header,2井环空压力,MPa_context_assumed,c173739a34b301,参与形态聚类候选,observed_file_window,False,90f88fc3209d8c,90f88fc3209d8c,3.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第17段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,14,阳101H35,3.0,17.0,4,阳101H35,header,4井环空压力,MPa_context_assumed,23f7077ddd3dec,参与形态聚类候选,observed_file_window,False,be13307142e1bc,be13307142e1bc,4.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第18段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,2,阳101H35,3.0,18.0,1,阳101H35,header,1井环空压力,MPa_context_assumed,4f0da16153ba9e,参与形态聚类候选,observed_file_window,False,0e63ebe3a9a85c,0e63ebe3a9a85c,4.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第18段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,6,阳101H35,3.0,18.0,2,阳101H35,header,2井环空压力,MPa_context_assumed,f85adba0d558f5,参与形态聚类候选,observed_file_window,False,b293aad89d6d4a,b293aad89d6d4a,3.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第18段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,1.邻井压力监测表,14,阳101H35,3.0,18.0,4,阳101H35,header,4井环空压力,MPa_context_assumed,cbb4cc18938e2f,参与形态聚类候选,observed_file_window,False,b322e481a8c003,b322e481a8c003,4.0
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\3井压裂期间邻井压力检测_3井第18段 压裂质量数量监控表（邻井压力、井口、砂量）.xlsx,Sheet2,8,阳101H35,3.0,18.0,sensor:压力,阳101H35,pressure_unknown_well,压力,MPa_context_assumed,60e23315f0dec8,参与形态聚类候选,observed_file_window,False,e4184ac0135203,e4184ac0135203,4.0
