file,channel_count,final_status,related_unique_samples,reason
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台2井压力分点数据（4.13-4.29）.xls,1,已用于形态聚类或重复合并,1,参与形态聚类候选: observed_file_window
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台2井压力秒点数据（4.13-4.20）.xls,1,已用于形态聚类或重复合并,1,参与形态聚类候选: observed_file_window
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台2井压力秒点数据（4.20-4.29）.xls,1,已用于形态聚类或重复合并,1,参与形态聚类候选: observed_file_window
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台2井压裂第十一段邻井分点数据5.23.xlsx,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台2井压裂第十一段邻井秒点数据5.23.xlsx,3,已用于形态聚类或重复合并,3,参与形态聚类候选: observed_file_window
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台2井第12段压裂期间邻井分点数据5.29.xlsx,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台2井第12段压裂期间邻井秒点数据5.29.xlsx,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台2井第7段压裂期间邻井分点压力数据.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台2井第7段压裂期间邻井秒点压力数据.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台2井第九段2024.5.22  08：00邻井秒点数据.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台2井第九段压裂邻井分点数据.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台2井第九段压裂邻井秒点数据(1).xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台2井第八段压裂邻井分点数据2024.5.20.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台2井第八段压裂邻井秒点数据2024.5.20.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: observed_file_window
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井压力分点数据（4.13-4.29）.xls,1,已用于形态聚类或重复合并,1,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井压力秒点数据（4.13-4.20）.xls,1,已用于形态聚类或重复合并,1,参与形态聚类候选: observed_file_window
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井压力秒点数据（4.20-4.29）.xls,1,已用于形态聚类或重复合并,1,参与形态聚类候选: observed_file_window
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井第7段施工36-1井曲线图分点.xlsx2024.4.23.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: observed_file_window
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井第九段压裂期间邻井分点数据5.24.xlsx,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井第九段压裂期间邻井秒点数据5.24.xlsx,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井第八段压裂期间邻井分点数据2024.5.23.xlsx,3,已用于形态聚类或重复合并,2,施工井自身压力: 源井与监测井相同；重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井第八段压裂期间邻井秒点数据2024.5.23.xlsx,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井第十一段压裂期间邻井分点数据.xlsx,4,已用于形态聚类或重复合并,3,施工井自身压力: 源井与监测井相同；重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井第十一段压裂期间邻井秒点数据5.27.xlsx,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井第十三段压裂期间邻井分点数据5.30(1).xlsx,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台3井第十三段压裂期间邻井秒点数据5.30.xlsx,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台分点压力数据-2.xls,3,未形成聚类样本,0,无法形成完整形态样本: 连续记录超过18小时且无法可靠切分事件
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台分点压力数据.xls,4,未形成聚类样本,0,无法形成完整形态样本: 连续记录超过18小时且无法可靠切分事件
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.11-4.18)_邻井压力数据_35-1井第2段施工2井分点数据2024.4.17.xls,1,已用于形态聚类或重复合并,1,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.11-4.18)_邻井压力数据_35-1井第2段施工2井秒点数据2024.4.17.xls,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.11-4.18)_邻井压力数据_35-2-1段1井压力分点数据2024.4.14.xls,1,已用于形态聚类或重复合并,1,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.11-4.18)_邻井压力数据_35-2-1段1井压力秒点数据2024.4.14.xls,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.11-4.18)_邻井压力数据_4.18二井第二段压裂1井套压分点数据.xls,1,已用于形态聚类或重复合并,1,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.11-4.18)_邻井压力数据_4.18二井第二段压裂1井套压秒点数据.xls,1,已用于形态聚类或重复合并,1,参与形态聚类候选: observed_file_window
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.19-4.25)_1#流程_实时数据_35-2井第3段施工结束后36-1井压力上涨2024.4.22.csv,4,未形成聚类样本,0,无法形成完整形态样本: 连续记录超过18小时且无法可靠切分事件
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.19-4.25)_35-1井第3段施工后        4井分钟数据.csv2024.4.21.csv,1,未形成聚类样本,0,无法形成完整形态样本: 连续记录超过18小时且无法可靠切分事件
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.19-4.25)_35-1第3段施工后36-4井3秒点2024.4.21.csv,4,未形成聚类样本,0,无法形成完整形态样本: 连续记录超过18小时且无法可靠切分事件
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.19-4.25)_35-3井第7段施工36-1井压力数据2024.4.23.csv,1,已用于形态聚类或重复合并,1,参与形态聚类候选: observed_file_window
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.19-4.25)_35-3第7段  1井分钟数据(1).csv2024.4.23.csv,1,已用于形态聚类或重复合并,1,参与形态聚类候选: observed_file_window
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.19-4.25)_4#流程_实时数据_35-3井第6段施工后36-4井压力上涨2024.4.22.csv,4,未形成聚类样本,0,无法形成完整形态样本: 连续记录超过18小时且无法可靠切分事件
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.19-4.25)_邻井压力数据_1井第3段施工2井压力分点数据(2)2024.4.21.xls,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.19-4.25)_邻井压力数据_1井第3段施工2井压力秒点数据(2)2024.4.21.xls,1,已用于形态聚类或重复合并,1,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.19-4.25)_邻井压力数据_1井第四段压裂期间2井分点数据2024.4.24.xls,1,已用于形态聚类或重复合并,1,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.19-4.25)_邻井压力数据_1井第四段压裂期间2井秒点数据2024.4.24.xls,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.19-4.25)_邻井压力数据_2井第四段压裂1井压力分点数据2024.4.25.xls,1,已用于形态聚类或重复合并,1,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.19-4.25)_邻井压力数据_2井第四段压裂1井压力秒点数据2024.4.25.xls,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.19-4.25)_邻井压力数据_35-2井第3段施工1井压力分点数据(1)2024.4.22.xls,1,已用于形态聚类或重复合并,1,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.19-4.25)_邻井压力数据_35-2井第3段施工1井压力秒点数据2024.4.22.xls,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.26-5.3)_邻井_1井第七段压裂2井分点数据2024.4.29.xls,1,已用于形态聚类或重复合并,1,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.26-5.3)_邻井_1井第七段压裂2井秒点数据2024.4.29.xls,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.26-5.3)_邻井_1井第五段压裂2井压力分点数据2024.4.26.xls,1,已用于形态聚类或重复合并,1,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.26-5.3)_邻井_1井第五段压裂2井压力秒点数据2024.4.26.xls,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\阳101H35平台压窜记录(4.26-5.3)_邻井_1井第六段压裂2井分点数据2024.4.28.xls,1,已用于形态聚类或重复合并,1,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
